"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","provinceName","provinceShortName"
"1002","509","11","338","4","166","7","20200330","5","0","19","0","上海市","上海"
"1003","516","7","341","3","169","3","20200331","6","1","19","0","上海市","上海"
"1004","522","6","343","2","173","4","20200401","6","0","19","0","上海市","上海"
"1005","526","4","343","0","177","4","20200402","6","0","0","-19","上海市","上海"
"1006","529","3","348","5","175","-2","20200403","6","0","0","0","上海市","上海"
"1007","531","2","356","8","169","-6","20200404","6","0","19","19","上海市","上海"
"1008","536","5","383","27","147","-22","20200405","6","0","19","0","上海市","上海"
"1009","538","2","389","6","143","-4","20200406","6","0","19","0","上海市","上海"
"1010","543","5","406","17","130","-13","20200407","7","1","0","-19","上海市","上海"
"1011","552","9","417","11","128","-2","20200408","7","0","0","0","上海市","上海"
"1012","555","3","422","5","126","-2","20200409","7","0","19","19","上海市","上海"
"1013","555","0","435","13","113","-13","20200410","7","0","19","0","上海市","上海"
"1014","607","52","438","3","162","49","20200411","7","0","19","0","上海市","上海"
"1015","618","11","446","8","165","3","20200412","7","0","19","0","上海市","上海"
"1016","618","0","458","12","153","-12","20200413","7","0","19","0","上海市","上海"
"1017","622","4","468","10","147","-6","20200414","7","0","19","0","上海市","上海"
"1018","628","6","485","17","136","-11","20200415","7","0","19","0","上海市","上海"
"1019","628","0","489","4","132","-4","20200416","7","0","19","0","上海市","上海"
"1020","628","0","512","23","109","-23","20200417","7","0","19","0","上海市","上海"
"1021","635","7","516","4","112","3","20200418","7","0","19","0","上海市","上海"
"1022","638","3","521","5","110","-2","20200419","7","0","19","0","上海市","上海"
"1023","638","0","530","9","101","-9","20200420","7","0","19","0","上海市","上海"
"1024","639","1","530","0","102","1","20200421","7","0","300","281","上海市","上海"
"1025","640","1","532","2","101","-1","20200422","7","0","300","0","上海市","上海"
"1026","641","1","533","1","101","0","20200423","7","0","300","0","上海市","上海"
"1027","641","0","547","14","87","-14","20200424","7","0","300","0","上海市","上海"
"1028","642","1","558","11","77","-10","20200425","7","0","300","0","上海市","上海"
"1029","642","0","568","10","67","-10","20200426","7","0","300","0","上海市","上海"
"1030","644","2","581","13","56","-11","20200427","7","0","300","0","上海市","上海"
"1031","645","1","584","3","54","-2","20200428","7","0","300","0","上海市","上海"
"1032","647","2","597","13","43","-11","20200429","7","0","300","0","上海市","上海"
"1033","652","5","599","2","46","3","20200430","7","0","300","0","上海市","上海"
"1034","652","0","612","13","33","-13","20200501","7","0","300","0","上海市","上海"
"1035","653","1","613","1","33","0","20200502","7","0","300","0","上海市","上海"
"1036","655","2","615","2","33","0","20200503","7","0","300","0","上海市","上海"
"1037","656","1","619","4","30","-3","20200504","7","0","300","0","上海市","上海"
"1038","656","0","620","1","29","-1","20200505","7","0","300","0","上海市","上海"
"1039","657","1","620","0","30","1","20200506","7","0","300","0","上海市","上海"
"1040","657","0","623","3","27","-3","20200507","7","0","300","0","上海市","上海"
"1041","657","0","623","0","27","0","20200508","7","0","300","0","上海市","上海"
"1042","659","2","626","3","26","-1","20200509","7","0","300","0","上海市","上海"
"1043","659","0","627","1","25","-1","20200510","7","0","300","0","上海市","上海"
"1044","659","0","627","0","25","0","20200511","7","0","300","0","上海市","上海"
"1045","660","1","631","4","22","-3","20200512","7","0","300","0","上海市","上海"
"1046","660","0","633","2","20","-2","20200513","7","0","300","0","上海市","上海"
"1047","660","0","638","5","15","-5","20200514","7","0","300","0","上海市","上海"
"1048","665","5","640","2","18","3","20200515","7","0","300","0","上海市","上海"
"1049","665","0","641","1","17","-1","20200516","7","0","300","0","上海市","上海"
"1050","666","1","641","0","18","1","20200517","7","0","300","0","上海市","上海"
"1051","666","0","641","0","18","0","20200518","7","0","300","0","上海市","上海"
"1052","666","0","642","1","17","-1","20200519","7","0","300","0","上海市","上海"
"1053","667","1","645","3","15","-2","20200520","7","0","300","0","上海市","上海"
"1054","667","0","646","1","14","-1","20200521","7","0","300","0","上海市","上海"
"1055","667","0","647","1","13","-1","20200522","7","0","300","0","上海市","上海"
"1056","668","1","647","0","14","1","20200523","7","0","300","0","上海市","上海"
"1057","668","0","648","1","13","-1","20200524","7","0","300","0","上海市","上海"
"1058","669","1","652","4","10","-3","20200525","7","0","300","0","上海市","上海"
"1059","670","1","653","1","10","0","20200526","7","0","300","0","上海市","上海"
"1060","671","1","655","2","9","-1","20200527","7","0","300","0","上海市","上海"
"1061","671","0","655","0","9","0","20200528","7","0","300","0","上海市","上海"
"1062","672","1","657","2","8","-1","20200529","7","0","300","0","上海市","上海"
"1063","672","0","657","0","8","0","20200530","7","0","300","0","上海市","上海"
"1064","672","0","657","0","8","0","20200531","7","0","300","0","上海市","上海"
"1065","673","1","660","3","6","-2","20200601","7","0","300","0","上海市","上海"
"1066","673","0","661","1","5","-1","20200602","7","0","300","0","上海市","上海"
"1067","270","270","25","25","239","239","20200120","6","6","0","0","湖北省","湖北"
"1068","375","105","28","3","338","99","20200121","9","3","0","0","湖北省","湖北"
"1069","444","69","28","0","399","61","20200122","17","8","0","0","湖北省","湖北"
"1070","549","105","31","3","494","95","20200123","24","7","0","0","湖北省","湖北"
"1071","729","180","32","1","658","164","20200124","39","15","0","0","湖北省","湖北"
"1072","1052","323","42","10","958","300","20200125","52","13","0","0","湖北省","湖北"
"1073","1423","371","44","2","1303","345","20200126","76","24","0","0","湖北省","湖北"
"1074","2714","1291","47","3","2567","1264","20200127","100","24","0","0","湖北省","湖北"
"1075","3554","840","80","33","3349","782","20200128","125","25","0","0","湖北省","湖北"
"1076","4586","1032","90","10","4334","985","20200129","162","37","0","0","湖北省","湖北"
"1077","5806","1220","116","26","5486","1152","20200130","204","42","0","0","湖北省","湖北"
"1078","7153","1347","166","50","6738","1252","20200131","249","45","0","0","湖北省","湖北"
"1079","9074","1921","215","49","8565","1827","20200201","294","45","0","0","湖北省","湖北"
"1080","11177","2103","295","80","10532","1967","20200202","350","56","0","0","湖北省","湖北"
"1081","13522","2345","396","101","12712","2180","20200203","414","64","0","0","湖北省","湖北"
"1082","16678","3156","520","124","15679","2967","20200204","479","65","0","0","湖北省","湖北"
"1083","19665","2987","633","113","18483","2804","20200205","549","70","0","0","湖北省","湖北"
"1084","22112","2447","817","184","20677","2194","20200206","618","69","0","0","湖北省","湖北"
"1085","24953","2841","1115","298","23139","2462","20200207","699","81","0","0","湖北省","湖北"
"1086","27100","2147","1439","324","24881","1742","20200208","780","81","0","0","湖北省","湖北"
"1087","29631","2531","1795","356","26965","2084","20200209","871","91","0","0","湖北省","湖北"
"1088","31728","2097","2222","427","28532","1567","20200210","974","103","0","0","湖北省","湖北"
"1089","33366","1638","2639","417","29659","1127","20200211","1068","94","0","0","湖北省","湖北"
"1090","48206","14840","3441","802","43455","13796","20200212","1310","242","0","0","湖北省","湖北"
"1091","51986","3780","4131","690","46429","2974","20200213","1426","116","0","0","湖北省","湖北"
"1092","54406","2420","4774","643","48175","1746","20200214","1457","31","0","0","湖北省","湖北"
"1093","56249","1843","5623","849","49030","855","20200215","1596","139","0","0","湖北省","湖北"
"1094","58182","1933","6639","1016","49847","817","20200216","1696","100","0","0","湖北省","湖北"
"1095","59989","1807","7862","1223","50338","491","20200217","1789","93","0","0","湖北省","湖北"
"1096","61682","1693","9128","1266","50633","295","20200218","1921","132","0","0","湖北省","湖北"
"1097","62031","349","10337","1209","49665","-968","20200219","2029","108","0","0","湖北省","湖北"
"1098","62662","631","11788","1451","48730","-935","20200220","2144","115","0","0","湖北省","湖北"
"1099","63454","792","13557","1769","47647","-1083","20200221","2250","106","0","0","湖北省","湖北"
"1100","64084","630","15299","1742","46439","-1208","20200222","2346","96","0","0","湖北省","湖北"
"1101","64287","203","16738","1439","45054","-1385","20200223","2495","149","0","0","湖北省","湖北"
"1102","64786","499","18854","2116","43369","-1685","20200224","2563","68","0","0","湖北省","湖北"
"1103","65187","401","20912","2058","41660","-1709","20200225","2615","52","0","0","湖北省","湖北"
"1104","65596","409","23200","2288","39755","-1905","20200226","2641","26","0","0","湖北省","湖北"
"1105","65914","318","26403","3203","36829","-2926","20200227","2682","41","0","0","湖北省","湖北"
"1106","66337","423","28895","2492","34715","-2114","20200228","2727","45","0","0","湖北省","湖北"
"1107","66907","570","31187","2292","32959","-1756","20200229","2761","34","0","0","湖北省","湖北"
"1108","67103","196","33757","2570","30543","-2416","20200301","2803","42","0","0","湖北省","湖北"
"1109","67217","114","36167","2410","28216","-2327","20200302","2834","31","0","0","湖北省","湖北"
"1110","67332","115","38556","2389","25905","-2311","20200303","2871","37","0","0","湖北省","湖北"
"1111","67466","134","40479","1923","24085","-1820","20200304","2902","31","0","0","湖北省","湖北"
"1112","67592","126","41966","1487","22695","-1390","20200305","2931","29","0","0","湖北省","湖北"
"1113","67666","74","43468","1502","21239","-1456","20200306","2959","28","0","0","湖北省","湖北"
"1114","67707","41","45011","1543","19710","-1529","20200307","2986","27","0","0","湖北省","湖北"
"1115","67743","36","46433","1422","18303","-1407","20200308","3007","21","0","0","湖北省","湖北"
"1116","67760","17","47585","1152","17151","-1152","20200309","3024","17","0","0","湖北省","湖北"
"1117","67773","13","49056","1471","15671","-1480","20200310","3046","22","0","0","湖北省","湖北"
"1118","67781","8","50298","1242","14427","-1244","20200311","3056","10","0","0","湖北省","湖北"
"1119","67786","5","51553","1255","13171","-1256","20200312","3062","6","0","0","湖北省","湖北"
"1120","67790","4","52943","1390","11772","-1399","20200313","3075","13","0","0","湖北省","湖北"
"1121","67794","4","54278","1335","10431","-1341","20200314","3085","10","0","0","湖北省","湖北"
"1122","67798","4","55094","816","9605","-826","20200315","3099","14","0","0","湖北省","湖北"
"1123","67799","1","55987","893","8701","-904","20200316","3111","12","0","0","湖北省","湖北"
"1124","67800","1","56883","896","7795","-906","20200317","3122","11","0","0","湖北省","湖北"
"1125","67800","0","57678","795","6992","-803","20200318","3130","8","0","0","湖北省","湖北"
"1126","67800","0","58381","703","6287","-705","20200319","3132","2","0","0","湖北省","湖北"
"1127","67800","0","58942","561","5719","-568","20200320","3139","7","0","0","湖北省","湖北"
"1128","67800","0","59432","490","5224","-495","20200321","3144","5","0","0","湖北省","湖北"
"1129","67800","0","59879","447","4768","-456","20200322","3153","9","0","0","湖北省","湖北"
"1130","67801","1","60323","444","4318","-450","20200323","3160","7","0","0","湖北省","湖北"
"1131","67801","0","60810","487","3828","-490","20200324","3163","3","0","0","湖北省","湖北"
"1132","67801","0","61201","391","3431","-397","20200325","3169","6","0","0","湖北省","湖北"
"1133","67801","0","61731","530","2896","-535","20200326","3174","5","0","0","湖北省","湖北"
"1134","67801","0","62098","367","2526","-370","20200327","3177","3","0","0","湖北省","湖北"
"1135","67801","0","62565","467","2054","-472","20200328","3182","5","0","0","湖北省","湖北"
"1136","67801","0","62882","317","1733","-321","20200329","3186","4","0","0","湖北省","湖北"
"1137","67801","0","63153","271","1461","-272","20200330","3187","1","0","0","湖北省","湖北"
"1138","67802","1","63326","173","1283","-178","20200331","3193","6","0","0","湖北省","湖北"
"1139","67802","0","63471","145","1132","-151","20200401","3199","6","0","0","湖北省","湖北"
"1140","67802","0","63612","141","987","-145","20200402","3203","4","0","0","湖北省","湖北"
"1141","67803","1","63762","150","834","-153","20200403","3207","4","0","0","湖北省","湖北"
"1142","67803","0","63945","183","648","-186","20200404","3210","3","0","0","湖北省","湖北"
"1143","67803","0","64014","69","577","-71","20200405","3212","2","0","0","湖北省","湖北"
"1144","67803","0","64073","59","518","-59","20200406","3212","0","0","0","湖北省","湖北"
"1145","67803","0","64142","69","448","-70","20200407","3213","1","0","0","湖北省","湖北"
"1146","67803","0","64187","45","401","-47","20200408","3215","2","0","0","湖北省","湖北"
"1147","67803","0","64236","49","351","-50","20200409","3216","1","0","0","湖北省","湖北"
"1148","67803","0","64264","28","320","-31","20200410","3219","3","0","0","湖北省","湖北"
"1149","67803","0","64281","17","303","-17","20200411","3219","0","0","0","湖北省","湖北"
"1150","67803","0","64338","57","244","-59","20200412","3221","2","0","0","湖北省","湖北"
"1151","67803","0","64363","25","219","-25","20200413","3221","0","0","0","湖北省","湖北"
"1152","67803","0","64402","39","179","-40","20200414","3222","1","0","0","湖北省","湖北"
"1153","67803","0","64435","33","146","-33","20200415","3222","0","0","0","湖北省","湖北"
"1154","68128","325","63487","-948","129","-17","20200416","4512","1290","0","0","湖北省","湖北"
"1155","68128","0","63494","7","122","-7","20200417","4512","0","0","0","湖北省","湖北"
"1156","68128","0","63507","13","109","-13","20200418","4512","0","0","0","湖北省","湖北"
"1157","68128","0","63511","4","105","-4","20200419","4512","0","0","0","湖北省","湖北"
"1158","68128","0","63514","3","102","-3","20200420","4512","0","0","0","湖北省","湖北"
"1159","68128","0","63519","5","97","-5","20200421","4512","0","0","0","湖北省","湖北"
"1160","68128","0","63547","28","69","-28","20200422","4512","0","0","0","湖北省","湖北"
"1161","68128","0","63569","22","47","-22","20200423","4512","0","0","0","湖北省","湖北"
"1162","68128","0","63593","24","23","-24","20200424","4512","0","0","0","湖北省","湖北"
"1163","68128","0","63604","11","12","-11","20200425","4512","0","0","0","湖北省","湖北"
"1164","68128","0","63616","12","0","-12","20200426","4512","0","0","0","湖北省","湖北"
"1165","68128","0","63616","0","0","0","20200427","4512","0","0","0","湖北省","湖北"
"1166","68128","0","63616","0","0","0","20200428","4512","0","0","0","湖北省","湖北"
"1167","68128","0","63616","0","0","0","20200429","4512","0","0","0","湖北省","湖北"
"1168","68128","0","63616","0","0","0","20200430","4512","0","0","0","湖北省","湖北"
"1169","68128","0","63616","0","0","0","20200501","4512","0","0","0","湖北省","湖北"
"1170","68128","0","63616","0","0","0","20200502","4512","0","0","0","湖北省","湖北"
"1171","68128","0","63616","0","0","0","20200503","4512","0","0","0","湖北省","湖北"
"1172","68128","0","63616","0","0","0","20200504","4512","0","0","0","湖北省","湖北"
"1173","68128","0","63616","0","0","0","20200505","4512","0","0","0","湖北省","湖北"
"1174","68128","0","63616","0","0","0","20200506","4512","0","0","0","湖北省","湖北"
"1175","68128","0","63616","0","0","0","20200507","4512","0","0","0","湖北省","湖北"
"1176","68128","0","63616","0","0","0","20200508","4512","0","0","0","湖北省","湖北"
"1177","68129","1","63616","0","1","1","20200509","4512","0","0","0","湖北省","湖北"
"1178","68134","5","63616","0","6","5","20200510","4512","0","0","0","湖北省","湖北"
"1179","68134","0","63616","0","6","0","20200511","4512","0","0","0","湖北省","湖北"
"1180","68134","0","63616","0","6","0","20200512","4512","0","0","0","湖北省","湖北"
"1181","68134","0","63616","0","6","0","20200513","4512","0","0","0","湖北省","湖北"
"1182","68134","0","63616","0","6","0","20200514","4512","0","0","0","湖北省","湖北"
"1183","68134","0","63616","0","6","0","20200515","4512","0","0","0","湖北省","湖北"
"1184","68134","0","63616","0","6","0","20200516","4512","0","0","0","湖北省","湖北"
"1185","68134","0","63616","0","6","0","20200517","4512","0","0","0","湖北省","湖北"
"1186","68135","1","63616","0","7","1","20200518","4512","0","0","0","湖北省","湖北"
"1187","68135","0","63616","0","7","0","20200519","4512","0","0","0","湖北省","湖北"
"1188","68135","0","63616","0","7","0","20200520","4512","0","0","0","湖北省","湖北"
"1189","68135","0","63616","0","7","0","20200521","4512","0","0","0","湖北省","湖北"
"1190","68135","0","63616","0","7","0","20200522","4512","0","0","0","湖北省","湖北"
"1191","68135","0","63616","0","7","0","20200523","4512","0","0","0","湖北省","湖北"
"1192","68135","0","63617","1","6","-1","20200524","4512","0","0","0","湖北省","湖北"
"1193","68135","0","63617","0","6","0","20200525","4512","0","0","0","湖北省","湖北"
"1194","68135","0","63618","1","5","-1","20200526","4512","0","0","0","湖北省","湖北"
"1195","68135","0","63618","0","5","0","20200527","4512","0","0","0","湖北省","湖北"
"1196","68135","0","63618","0","5","0","20200528","4512","0","0","0","湖北省","湖北"
"1197","68135","0","63619","1","4","-1","20200529","4512","0","0","0","湖北省","湖北"
"1198","68135","0","63619","0","4","0","20200530","4512","0","0","0","湖北省","湖北"
"1199","68135","0","63620","1","3","-1","20200531","4512","0","0","0","湖北省","湖北"
"1200","68135","0","63620","0","3","0","20200601","4512","0","0","0","湖北省","湖北"
"1201","68135","0","63620","0","3","0","20200602","4512","0","0","0","湖北省","湖北"
"1202","5","5","0","0","5","5","20200120","0","0","0","0","北京市","北京"
"1203","10","5","0","0","10","5","20200121","0","0","0","0","北京市","北京"
"1204","14","4","0","0","14","4","20200122","0","0","0","0","北京市","北京"
"1205","26","12","0","0","26","12","20200123","0","0","0","0","北京市","北京"
"1206","36","10","0","0","36","10","20200124","0","0","0","0","北京市","北京"
"1207","51","15","2","2","49","13","20200125","0","0","0","0","北京市","北京"
"1208","68","17","2","0","66","17","20200126","0","0","0","0","北京市","北京"
"1209","80","12","2","0","77","11","20200127","1","1","0","0","北京市","北京"
"1210","102","22","4","2","97","20","20200128","1","0","0","0","北京市","北京"
"1211","114","12","4","0","109","12","20200129","1","0","0","0","北京市","北京"
"1212","132","18","5","1","126","17","20200130","1","0","0","0","北京市","北京"
"1213","156","24","5","0","150","24","20200131","1","0","0","0","北京市","北京"
"1214","183","27","9","4","173","23","20200201","1","0","0","0","北京市","北京"
"1215","212","29","12","3","199","26","20200202","1","0","0","0","北京市","北京"
"1216","228","16","23","11","204","5","20200203","1","0","0","0","北京市","北京"
"1217","253","25","24","1","228","24","20200204","1","0","0","0","北京市","北京"
"1218","274","21","31","7","242","14","20200205","1","0","0","0","北京市","北京"
"1219","297","23","33","2","263","21","20200206","1","0","0","0","北京市","北京"
"1220","315","18","34","1","279","16","20200207","2","1","0","0","北京市","北京"
"1221","326","11","37","3","287","8","20200208","2","0","0","0","北京市","北京"
"1222","337","11","44","7","291","4","20200209","2","0","0","0","北京市","北京"
"1223","342","5","48","4","291","0","20200210","3","1","0","0","北京市","北京"
"1224","352","10","56","8","293","2","20200211","3","0","0","0","北京市","北京"
"1225","366","14","68","12","295","2","20200212","3","0","0","0","北京市","北京"
"1226","372","6","79","11","290","-5","20200213","3","0","0","0","北京市","北京"
"1227","375","3","97","18","274","-16","20200214","4","1","0","0","北京市","北京"
"1228","380","5","105","8","271","-3","20200215","4","0","0","0","北京市","北京"
"1229","381","1","114","9","263","-8","20200216","4","0","0","0","北京市","北京"
"1230","387","6","122","8","261","-2","20200217","4","0","0","0","北京市","北京"
"1231","393","6","145","23","244","-17","20200218","4","0","0","0","北京市","北京"
"1232","395","2","153","8","238","-6","20200219","4","0","0","0","北京市","北京"
"1233","396","1","169","16","223","-15","20200220","4","0","0","0","北京市","北京"
"1234","399","3","178","9","217","-6","20200221","4","0","0","0","北京市","北京"
"1235","399","0","189","11","206","-11","20200222","4","0","0","0","北京市","北京"
"1236","399","0","198","9","197","-9","20200223","4","0","0","0","北京市","北京"
"1237","400","1","215","17","181","-16","20200224","4","0","0","0","北京市","北京"
"1238","400","0","235","20","161","-20","20200225","4","0","0","0","北京市","北京"
"1239","410","10","248","13","157","-4","20200226","5","1","0","0","北京市","北京"
"1240","410","0","257","9","146","-11","20200227","7","2","0","0","北京市","北京"
"1241","410","0","257","0","146","0","20200228","7","0","0","0","北京市","北京"
"1242","413","3","276","19","129","-17","20200229","8","1","0","0","北京市","北京"
"1243","414","1","282","6","124","-5","20200301","8","0","0","0","北京市","北京"
"1244","414","0","288","6","118","-6","20200302","8","0","0","0","北京市","北京"
"1245","417","3","294","6","115","-3","20200303","8","0","0","0","北京市","北京"
"1246","418","1","297","3","113","-2","20200304","8","0","0","0","北京市","北京"
"1247","422","4","298","1","116","3","20200305","8","0","0","0","北京市","北京"
"1248","426","4","303","5","115","-1","20200306","8","0","0","0","北京市","北京"
"1249","428","2","308","5","112","-3","20200307","8","0","0","0","北京市","北京"
"1250","428","0","315","7","105","-7","20200308","8","0","0","0","北京市","北京"
"1251","429","1","320","5","101","-4","20200309","8","0","0","0","北京市","北京"
"1252","435","6","326","6","101","0","20200310","8","0","0","0","北京市","北京"
"1253","435","0","334","8","93","-8","20200311","8","0","0","0","北京市","北京"
"1254","436","1","342","8","86","-7","20200312","8","0","0","0","北京市","北京"
"1255","437","1","349","7","80","-6","20200313","8","0","0","0","北京市","北京"
"1256","442","5","353","4","81","1","20200314","8","0","0","0","北京市","北京"
"1257","446","4","358","5","80","-1","20200315","8","0","0","0","北京市","北京"
"1258","455","9","368","10","79","-1","20200316","8","0","0","0","北京市","北京"
"1259","458","3","373","5","77","-2","20200317","8","0","0","0","北京市","北京"
"1260","479","21","379","6","92","15","20200318","8","0","0","0","北京市","北京"
"1261","485","6","384","5","93","1","20200319","8","0","0","0","北京市","北京"
"1262","499","14","392","8","99","6","20200320","8","0","0","0","北京市","北京"
"1263","512","13","398","6","106","7","20200321","8","0","0","0","北京市","北京"
"1264","522","10","400","2","114","8","20200322","8","0","0","0","北京市","北京"
"1265","554","32","401","1","145","31","20200323","8","0","0","0","北京市","北京"
"1266","559","5","401","0","150","5","20200324","8","0","1","1","北京市","北京"
"1267","565","6","403","2","154","4","20200325","8","0","2","1","北京市","北京"
"1268","569","4","406","3","155","1","20200326","8","0","3","1","北京市","北京"
"1269","572","3","409","3","155","0","20200327","8","0","3","0","北京市","北京"
"1270","576","4","411","2","157","2","20200328","8","0","157","154","北京市","北京"
"1271","577","1","412","1","157","0","20200329","8","0","157","0","北京市","北京"
"1272","580","3","416","4","156","-1","20200330","8","0","157","0","北京市","北京"
"1273","580","0","418","2","154","-2","20200331","8","0","164","7","北京市","北京"
"1274","582","2","424","6","150","-4","20200401","8","0","164","0","北京市","北京"
"1275","583","1","434","10","141","-9","20200402","8","0","0","-164","北京市","北京"
"1276","585","2","438","4","139","-2","20200403","8","0","0","0","北京市","北京"
"1277","586","1","441","3","137","-2","20200404","8","0","164","164","北京市","北京"
"1278","587","1","443","2","136","-1","20200405","8","0","164","0","北京市","北京"
"1279","587","0","448","5","131","-5","20200406","8","0","164","0","北京市","北京"
"1280","588","1","455","7","125","-6","20200407","8","0","0","-164","北京市","北京"
"1281","588","0","464","9","116","-9","20200408","8","0","0","0","北京市","北京"
"1282","588","0","469","5","111","-5","20200409","8","0","164","164","北京市","北京"
"1283","589","1","474","5","107","-4","20200410","8","0","164","0","北京市","北京"
"1284","589","0","479","5","102","-5","20200411","8","0","164","0","北京市","北京"
"1285","589","0","484","5","97","-5","20200412","8","0","164","0","北京市","北京"
"1286","589","0","491","7","90","-7","20200413","8","0","164","0","北京市","北京"
"1287","590","1","495","4","87","-3","20200414","8","0","164","0","北京市","北京"
"1288","593","3","503","8","82","-5","20200415","8","0","164","0","北京市","北京"
"1289","593","0","509","6","76","-6","20200416","8","0","164","0","北京市","北京"
"1290","593","0","509","0","76","0","20200417","8","0","164","0","北京市","北京"
"1291","593","0","510","1","75","-1","20200418","8","0","164","0","北京市","北京"
"1292","593","0","514","4","71","-4","20200419","8","0","164","0","北京市","北京"
"1293","593","0","516","2","69","-2","20200420","8","0","164","0","北京市","北京"
"1294","593","0","518","2","67","-2","20200421","8","0","164","0","北京市","北京"
"1295","593","0","522","4","63","-4","20200422","8","0","164","0","北京市","北京"
"1296","593","0","524","2","61","-2","20200423","8","0","164","0","北京市","北京"
"1297","593","0","525","1","60","-1","20200424","8","0","164","0","北京市","北京"
"1298","593","0","525","0","60","0","20200425","8","0","164","0","北京市","北京"
"1299","593","0","525","0","59","-1","20200426","9","1","164","0","北京市","北京"
"1300","593","0","536","11","48","-11","20200427","9","0","164","0","北京市","北京"
"1301","593","0","538","2","46","-2","20200428","9","0","164","0","北京市","北京"
"1302","593","0","542","4","42","-4","20200429","9","0","164","0","北京市","北京"
"1303","593","0","547","5","37","-5","20200430","9","0","164","0","北京市","北京"
"1304","593","0","547","0","37","0","20200501","9","0","164","0","北京市","北京"
"1305","593","0","551","4","33","-4","20200502","9","0","164","0","北京市","北京"
"1306","593","0","553","2","31","-2","20200503","9","0","164","0","北京市","北京"
"1307","593","0","554","1","30","-1","20200504","9","0","164","0","北京市","北京"
"1308","593","0","555","1","29","-1","20200505","9","0","164","0","北京市","北京"
"1309","593","0","557","2","27","-2","20200506","9","0","164","0","北京市","北京"
"1310","593","0","560","3","24","-3","20200507","9","0","164","0","北京市","北京"
"1311","593","0","563","3","21","-3","20200508","9","0","164","0","北京市","北京"
"1312","593","0","565","2","19","-2","20200509","9","0","164","0","北京市","北京"
"1313","593","0","568","3","16","-3","20200510","9","0","164","0","北京市","北京"
"1314","593","0","571","3","13","-3","20200511","9","0","164","0","北京市","北京"
"1315","593","0","573","2","11","-2","20200512","9","0","164","0","北京市","北京"
"1316","593","0","574","1","10","-1","20200513","9","0","164","0","北京市","北京"
"1317","593","0","574","0","10","0","20200514","9","0","164","0","北京市","北京"
"1318","593","0","576","2","8","-2","20200515","9","0","164","0","北京市","北京"
"1319","593","0","577","1","7","-1","20200516","9","0","164","0","北京市","北京"
"1320","593","0","578","1","6","-1","20200517","9","0","164","0","北京市","北京"
"1321","593","0","578","0","6","0","20200518","9","0","164","0","北京市","北京"
"1322","593","0","578","0","6","0","20200519","9","0","164","0","北京市","北京"
"1323","593","0","579","1","5","-1","20200520","9","0","164","0","北京市","北京"
"1324","593","0","579","0","5","0","20200521","9","0","164","0","北京市","北京"
"1325","593","0","579","0","5","0","20200522","9","0","164","0","北京市","北京"
"1326","593","0","581","2","3","-2","20200523","9","0","164","0","北京市","北京"
"1327","593","0","581","0","3","0","20200524","9","0","164","0","北京市","北京"
"1328","593","0","581","0","3","0","20200525","9","0","164","0","北京市","北京"
"1329","593","0","581","0","3","0","20200526","9","0","164","0","北京市","北京"
"1330","593","0","581","0","3","0","20200527","9","0","164","0","北京市","北京"
"1331","593","0","581","0","3","0","20200528","9","0","164","0","北京市","北京"
"1332","593","0","581","0","3","0","20200529","9","0","164","0","北京市","北京"
"1333","593","0","581","0","3","0","20200530","9","0","164","0","北京市","北京"
"1334","593","0","581","0","3","0","20200531","9","0","164","0","北京市","北京"
"1335","593","0","581","0","3","0","20200601","9","0","164","0","北京市","北京"
"1336","594","1","582","1","3","0","20200602","9","0","164","0","北京市","北京"
"1337","1","1","0","0","1","1","20200122","0","0","0","0","福建省","福建"
"1338","3","2","0","0","3","2","20200123","0","0","0","0","福建省","福建"
"1339","18","15","0","0","18","15","20200124","0","0","0","0","福建省","福建"
"1340","29","11","0","0","29","11","20200125","0","0","0","0","福建省","福建"
"1341","56","27","0","0","56","27","20200126","0","0","0","0","福建省","福建"
"1342","59","3","0","0","59","3","20200127","0","0","0","0","福建省","福建"
"1343","82","23","0","0","82","23","20200128","0","0","0","0","福建省","福建"
"1344","101","19","0","0","101","19","20200129","0","0","0","0","福建省","福建"
"1345","120","19","0","0","120","19","20200130","0","0","0","0","福建省","福建"
"1346","144","24","0","0","144","24","20200131","0","0","0","0","福建省","福建"
"1347","159","15","0","0","159","15","20200201","0","0","0","0","福建省","福建"
"1348","179","20","0","0","179","20","20200202","0","0","0","0","福建省","福建"
"1349","194","15","1","1","193","14","20200203","0","0","0","0","福建省","福建"
"1350","205","11","7","6","198","5","20200204","0","0","0","0","福建省","福建"
"1351","215","10","11","4","204","6","20200205","0","0","0","0","福建省","福建"
"1352","224","9","15","4","209","5","20200206","0","0","0","0","福建省","福建"
"1353","239","15","20","5","219","10","20200207","0","0","0","0","福建省","福建"
"1354","250","11","24","4","226","7","20200208","0","0","0","0","福建省","福建"
"1355","261","11","35","11","226","0","20200209","0","0","0","0","福建省","福建"
"1356","267","6","39","4","228","2","20200210","0","0","0","0","福建省","福建"
"1357","272","5","46","7","226","-2","20200211","0","0","0","0","福建省","福建"
"1358","279","7","54","8","225","-1","20200212","0","0","0","0","福建省","福建"
"1359","281","2","59","5","222","-3","20200213","0","0","0","0","福建省","福建"
